,CVE_ENT,CVE_MUN,CVE_MOD,CVE_TIPO,CVE_SUBTIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE,TOTAL_DELITOS,VIVIENDA_ENDUTIH_2015
107315,30,102,4,13,14,9,3,9,17,8,0,1,7,1,0,0,0,46,0
107316,30,103,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107317,30,103,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107318,30,103,6,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107319,30,103,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107320,30,103,6,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107321,30,103,6,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107322,30,103,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107323,30,103,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107324,30,103,6,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107325,30,103,6,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107326,30,103,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107327,30,103,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107328,30,103,6,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107329,30,103,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107330,30,103,7,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107331,30,103,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107332,30,103,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107333,30,103,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107334,30,103,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107335,30,103,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107336,30,103,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107337,30,103,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107338,30,103,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107339,30,103,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107340,30,103,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107341,30,103,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107342,30,103,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107343,30,103,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107344,30,103,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107345,30,103,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107346,30,103,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107347,30,103,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107348,30,103,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107349,30,103,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107350,30,103,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107351,30,103,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107352,30,103,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107353,30,103,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107354,30,103,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107355,30,103,3,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107356,30,103,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107357,30,103,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107358,30,103,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107359,30,103,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107360,30,103,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107361,30,103,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107362,30,103,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107363,30,103,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107364,30,103,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107365,30,103,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107366,30,103,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107367,30,103,2,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107368,30,103,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107369,30,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107370,30,103,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107371,30,103,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107372,30,103,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
107373,30,103,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107374,30,103,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107375,30,103,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107376,30,103,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107377,30,103,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107378,30,103,4,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107379,30,103,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107380,30,103,4,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107381,30,103,4,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107580,30,108,6,15,16,3,1,0,0,0,0,3,0,2,0,0,0,6,0
107581,30,108,6,15,17,12,15,15,2,11,14,7,11,19,14,7,0,115,0
107582,30,108,6,15,18,5,5,4,1,3,9,2,6,12,8,3,0,53,0
107583,30,108,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107584,30,108,6,15,20,7,6,4,0,4,5,5,1,5,1,2,0,33,0
107585,30,108,6,15,10,1,3,0,2,3,11,5,6,5,3,3,0,41,0
107586,30,108,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107587,30,108,6,16,16,1,8,8,3,5,6,2,3,9,9,4,0,57,0
107588,30,108,6,16,17,5,4,4,2,5,8,4,5,13,12,6,0,63,0
107589,30,108,6,16,18,21,38,33,13,28,14,21,16,27,30,9,0,229,0
107590,30,108,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107591,30,108,6,16,20,2,1,3,1,1,2,2,1,0,3,1,0,15,0
107592,30,108,6,16,10,12,4,11,2,15,12,9,6,13,13,2,0,87,0
107593,30,108,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107594,30,108,7,17,21,1,1,0,1,0,2,0,0,1,0,1,0,6,0
107595,30,108,9,15,25,0,0,0,0,0,0,0,0,2,0,0,0,2,0
107596,30,108,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107597,30,108,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107598,30,108,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107599,30,108,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107600,30,108,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107601,30,108,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107602,30,108,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107603,30,108,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107604,30,108,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107605,30,108,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107606,30,108,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107607,30,108,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107608,30,108,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107609,30,108,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107610,30,108,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107611,30,108,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107612,30,108,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107613,30,108,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107614,30,108,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107615,30,108,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107616,30,108,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107617,30,108,3,8,9,0,0,1,0,0,0,1,1,1,2,0,0,6,0
107618,30,108,3,8,8,0,3,4,0,0,0,0,0,0,2,1,0,10,0
107619,30,108,3,8,10,11,11,7,10,6,17,10,12,14,13,8,0,108,0
107620,30,108,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107621,30,108,3,9,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0
107622,30,108,3,9,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0
107623,30,108,3,9,10,2,4,6,6,9,2,2,4,6,3,1,0,43,0
107624,30,108,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107625,30,108,2,6,8,1,0,0,0,0,0,2,1,0,2,0,0,5,0
107626,30,108,2,6,9,0,0,0,0,0,0,1,0,1,0,1,0,3,0
107627,30,108,2,6,10,1,3,3,1,1,2,0,0,0,1,0,0,11,0
107628,30,108,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107629,30,108,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107630,30,108,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107631,30,108,2,7,10,0,1,0,0,1,0,0,0,2,2,1,0,7,0
107632,30,108,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107633,30,108,0,0,0,1,1,0,1,4,0,0,1,5,3,0,0,15,0
107634,30,108,0,1,1,7,15,12,6,20,20,9,8,19,22,5,1,137,0
107635,30,108,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,2,0
107636,30,108,0,3,3,6,8,3,4,9,10,6,10,14,11,10,0,85,0
107637,30,108,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107638,30,108,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107639,30,108,0,4,6,1,2,5,0,4,5,4,1,3,2,1,0,27,0
107640,30,108,5,14,15,1,1,0,1,1,1,0,0,0,1,1,0,6,0
107641,30,108,1,5,7,0,0,0,1,0,0,0,0,1,0,0,0,2,0
107642,30,108,4,10,11,7,4,7,10,11,11,6,6,13,12,8,0,88,0
107643,30,108,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107644,30,108,4,12,13,1,2,0,2,0,0,4,0,1,1,0,0,10,0
107645,30,108,4,13,14,12,3,10,24,12,15,23,14,37,33,5,0,176,0
107646,30,109,6,15,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0
107647,30,109,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107648,30,109,6,15,18,0,1,0,2,3,0,0,2,0,0,0,0,8,0
107649,30,109,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107650,30,109,6,15,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0
107651,30,109,6,15,10,0,0,1,1,1,0,0,0,0,0,0,0,3,0
107652,30,109,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107653,30,109,6,16,16,1,5,3,5,2,0,1,0,0,0,0,0,16,0
107654,30,109,6,16,17,2,1,1,0,0,0,2,1,0,0,0,0,5,0
107655,30,109,6,16,18,0,5,4,2,4,0,1,3,0,0,0,0,19,0
107656,30,109,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107657,30,109,6,16,20,1,1,0,0,0,0,0,0,0,0,0,0,1,0
107658,30,109,6,16,10,6,2,5,6,3,0,1,2,0,0,0,1,20,0
107659,30,109,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107660,30,109,7,17,21,1,4,1,1,0,0,0,0,0,0,0,0,6,0
107661,30,109,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107662,30,109,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107663,30,109,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107664,30,109,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107665,30,109,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107666,30,109,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107667,30,109,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107668,30,109,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107669,30,109,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107670,30,109,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107671,30,109,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107672,30,109,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107673,30,109,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107674,30,109,8,15,23,0,0,1,0,0,0,0,0,0,0,0,1,2,0
107675,30,109,8,15,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0
107676,30,109,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107677,30,109,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107678,30,109,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107679,30,109,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107680,30,109,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107681,30,109,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107682,30,109,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107683,30,109,3,8,9,0,0,2,1,0,0,0,0,0,0,0,0,3,0
107684,30,109,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107685,30,109,3,8,10,3,3,2,5,1,0,1,0,0,0,0,1,13,0
107686,30,109,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107687,30,109,3,9,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0
107688,30,109,3,9,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0
107689,30,109,3,9,10,1,1,3,1,0,0,0,0,0,0,0,0,5,0
107690,30,109,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107691,30,109,2,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107692,30,109,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107693,30,109,2,6,10,1,0,0,0,0,0,1,0,0,0,0,0,1,0
107694,30,109,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107695,30,109,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107696,30,109,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107697,30,109,2,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107698,30,109,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107699,30,109,0,0,0,0,0,0,1,0,2,1,0,1,0,0,1,6,0
107700,30,109,0,1,1,9,5,4,5,1,0,6,8,0,0,0,3,32,0
107701,30,109,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
107702,30,109,0,3,3,1,3,3,4,1,1,2,1,0,0,0,0,15,0
107703,30,109,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107704,30,109,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107705,30,109,0,4,6,0,2,2,0,1,0,0,0,0,0,0,0,5,0
107706,30,109,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107707,30,109,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107708,30,109,4,10,11,1,1,3,2,1,0,1,0,0,0,0,0,8,0
107709,30,109,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107710,30,109,4,12,13,0,0,0,1,0,0,0,0,0,0,0,1,2,0
107711,30,109,4,13,14,2,2,3,18,6,0,2,0,0,0,0,0,31,0
107778,30,111,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107779,30,111,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107780,30,111,6,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107781,30,111,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107782,30,111,6,15,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0
107783,30,111,6,15,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0
107784,30,111,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107785,30,111,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107786,30,111,6,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107787,30,111,6,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107788,30,111,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107789,30,111,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107790,30,111,6,16,10,0,0,0,0,0,1,0,0,0,0,1,0,2,0
107791,30,111,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107792,30,111,7,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107793,30,111,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107794,30,111,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107795,30,111,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107796,30,111,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107797,30,111,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107798,30,111,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107799,30,111,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107800,30,111,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107801,30,111,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107802,30,111,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107803,30,111,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107804,30,111,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107805,30,111,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107806,30,111,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107807,30,111,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107808,30,111,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107809,30,111,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107810,30,111,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107811,30,111,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107812,30,111,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107813,30,111,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107814,30,111,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107815,30,111,3,8,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0
107816,30,111,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107817,30,111,3,8,10,2,0,1,0,0,0,0,0,0,1,0,0,2,0
107818,30,111,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107819,30,111,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107820,30,111,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107821,30,111,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107822,30,111,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107823,30,111,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107824,30,111,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107825,30,111,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107826,30,111,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107827,30,111,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107828,30,111,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107829,30,111,2,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107830,30,111,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107831,30,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107832,30,111,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0
107833,30,111,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107834,30,111,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0
107835,30,111,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107836,30,111,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107837,30,111,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107838,30,111,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107839,30,111,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107840,30,111,4,10,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
107841,30,111,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107842,30,111,4,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107843,30,111,4,13,14,0,0,0,0,0,0,0,0,1,0,1,0,2,0
108174,30,115,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108175,30,115,6,15,17,1,0,0,1,0,0,0,0,0,0,0,0,1,0
108176,30,115,6,15,18,1,0,0,0,0,0,0,0,0,0,1,0,1,0
108177,30,115,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108178,30,115,6,15,20,0,2,0,0,0,0,0,0,0,0,0,0,2,0
108179,30,115,6,15,10,0,0,0,0,1,0,0,0,0,0,1,0,2,0
108180,30,115,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108181,30,115,6,16,16,1,5,3,1,5,0,0,0,0,1,0,0,15,0
108182,30,115,6,16,17,0,0,0,0,0,0,0,0,1,1,0,0,2,0
108183,30,115,6,16,18,1,0,2,2,2,3,3,1,1,1,0,0,15,0
108184,30,115,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108185,30,115,6,16,20,0,0,1,1,0,0,0,0,0,0,0,0,2,0
108186,30,115,6,16,10,2,2,5,0,6,1,0,0,1,0,1,1,17,0
108187,30,115,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108188,30,115,7,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108189,30,115,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108190,30,115,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108191,30,115,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108192,30,115,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108193,30,115,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108194,30,115,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108195,30,115,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108196,30,115,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108197,30,115,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108198,30,115,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108199,30,115,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108200,30,115,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108201,30,115,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108202,30,115,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108203,30,115,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108204,30,115,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108205,30,115,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108206,30,115,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108207,30,115,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108208,30,115,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108209,30,115,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108210,30,115,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108211,30,115,3,8,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0
108212,30,115,3,8,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0
108213,30,115,3,8,10,3,9,0,1,8,4,1,1,1,0,1,2,28,0
108214,30,115,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108215,30,115,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108216,30,115,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108217,30,115,3,9,10,1,0,0,0,1,0,1,0,1,0,0,0,3,0
108218,30,115,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108219,30,115,2,6,8,0,0,0,0,0,0,0,0,0,1,0,1,2,0
108220,30,115,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108221,30,115,2,6,10,0,0,0,0,0,0,1,0,1,0,0,0,2,0
108222,30,115,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108223,30,115,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108224,30,115,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108225,30,115,2,7,10,0,0,1,0,0,1,0,0,0,0,0,0,2,0
108226,30,115,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108227,30,115,0,0,0,0,2,1,0,1,0,0,0,1,1,1,0,7,0
108228,30,115,0,1,1,1,5,1,2,4,6,2,2,4,0,0,2,28,0
108229,30,115,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108230,30,115,0,3,3,3,2,4,0,3,2,0,0,0,0,0,0,11,0
108231,30,115,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108232,30,115,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108233,30,115,0,4,6,1,2,0,0,1,1,2,0,0,0,0,0,6,0
108234,30,115,5,14,15,0,0,0,0,0,0,0,2,0,0,1,0,3,0
108235,30,115,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108236,30,115,4,10,11,1,16,1,0,4,2,0,0,1,0,0,0,24,0
108237,30,115,4,11,12,0,0,0,0,0,0,0,0,0,1,0,0,1,0
108238,30,115,4,12,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0
108239,30,115,4,13,14,1,3,2,4,5,9,3,10,3,9,9,5,62,0
108372,30,118,6,15,16,0,1,0,0,0,0,0,0,1,0,0,0,2,0
108373,30,118,6,15,17,1,3,3,1,0,1,0,0,0,1,0,3,12,0
108374,30,118,6,15,18,4,3,6,4,3,0,5,3,3,4,2,3,36,0
108375,30,118,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108376,30,118,6,15,20,1,0,2,4,2,0,2,4,1,4,2,0,21,0
108377,30,118,6,15,10,3,2,0,0,0,0,0,1,0,2,1,1,7,0
