VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P2_1,P2_2,P2_3,CD_ENDUTIH,ENT
8,3,1,1,1,1,1,3,1,1,65,25
9,3,1,1,1,1,1,3,1,1,65,25
10,3,1,1,1,1,1,5,1,1,65,25
1,3,1,1,1,1,1,4,1,1,65,25
2,3,1,1,1,1,1,1,1,1,65,25
3,3,1,1,1,1,1,3,1,1,65,25
5,3,1,1,1,1,1,2,1,1,65,25
6,3,1,1,1,1,1,1,1,1,65,25
7,3,1,1,1,1,1,2,1,1,65,25
8,3,1,1,1,1,1,4,1,1,65,25
9,3,1,1,1,1,1,3,1,1,65,25
10,3,1,1,1,1,1,5,1,1,65,25
1,3,1,1,1,1,2,1,1,1,65,25
2,3,1,1,1,1,1,2,1,1,65,25
3,3,1,1,1,1,1,3,1,1,65,25
4,3,1,1,1,1,1,2,1,1,65,25
6,3,1,1,1,1,1,3,1,1,65,25
7,3,1,1,1,1,1,2,1,1,65,25
8,3,1,1,1,1,1,3,1,1,65,25
9,3,1,1,1,1,1,2,1,1,65,25
1,3,1,1,1,1,1,4,1,1,65,25
2,3,1,1,1,1,1,4,1,1,65,25
3,3,1,1,1,1,1,3,1,1,65,25
4,3,1,1,1,1,1,5,1,1,65,25
5,3,1,1,1,1,1,4,1,1,65,25
6,2,1,1,1,1,2,2,1,1,65,25
7,2,1,1,1,1,1,3,1,1,65,25
8,2,1,1,1,1,1,1,1,1,65,25
9,3,1,1,1,1,1,4,1,1,65,25
10,3,1,1,1,1,1,4,1,1,65,25
1,3,1,1,1,1,1,3,1,1,65,25
2,3,1,1,1,1,1,1,1,1,65,25
3,3,1,1,1,1,1,2,1,1,65,25
4,2,1,1,1,1,1,2,1,1,65,25
6,3,1,1,1,1,1,1,1,1,65,25
7,3,1,1,1,1,1,2,1,1,65,25
8,3,1,1,1,1,1,1,1,1,65,25
9,3,1,1,1,1,1,4,1,1,65,25
10,2,1,1,1,1,1,5,1,1,65,25
1,2,1,1,1,1,1,5,1,1,65,25
2,2,1,1,1,1,1,5,1,1,65,25
3,3,1,1,1,2,2,1,1,1,65,25
4,3,1,1,1,1,1,2,1,1,65,25
6,2,1,1,1,1,2,4,1,1,65,25
7,2,1,1,1,1,2,1,1,1,65,25
8,2,1,1,1,1,1,5,1,1,65,25
10,3,1,1,1,1,1,3,1,1,65,25
1,2,1,1,1,1,1,3,1,1,65,25
2,2,1,1,1,1,1,2,1,1,65,25
